"","bow","sail number","yacht name","yacht design","skipper/crew","race1","race2","race3","race4","race5","to","total","year","url","name","race6","race7","race8","owner/skipper","place","#","other #","boat name","owner","race 1","race 2","race 3","race 4","race 5","race 6","bow #","sail #","race 7","pos","bow/sail","boat","skipper","1","2","3","4","totalpoints","race 8","sail#","bow#","r1","r2","r3","r4","r5","r6","throwouttotal pts","crew","club","5","6","7","8","race 1 pts","race 2 pts","total points","pts","from","ttl","pl.","total
points","total
 points","throwout total pts","r 1","r 2","r 3","r 4","r 5","r 6","r 7","r 8"
"1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"George Andreadis","3",NA,NA,"EFYRA 3",NA,"2","13",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRE 1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Shannon Bush","4",NA,NA,"La Tormenta",NA,"6","9",NA,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Smith/Frazer","5",NA,NA,"Aging Rockstar",NA,"14","2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"James Howells","6",NA,NA,"Gelert",NA,"5","11",NA,NA,NA,NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBR 993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Marvin Beckmann","7",NA,NA,"Keep Smiling",NA,"17","1",NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Michael Frerker","8",NA,NA,"Brass Monkey",NA,"15","5",NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Tom Lihan","9",NA,NA,"USA 1225",NA,"7","14",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Allardice / Hitchcock","10",NA,NA,"USA 1185",NA,"20","7",NA,NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Robert Elliott","11",NA,NA,"Bedrock",NA,"10","17",NA,NA,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBR 987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Ken Womack","12",NA,NA,"Flying Colors",NA,"11","16",NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Ethan Doyle","13",NA,NA,"Cougar",NA,"21","8",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Peter Duncan","14",NA,NA,"Raging Rooster",NA,"29","3",NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Peter Vessella","15",NA,NA,"Mahalaga",NA,"12","20",NA,NA,NA,NA,"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Watson / Kneulman","16",NA,NA,"Tiburon",NA,"23","15",NA,NA,NA,NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BER 1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jose Fuentes","17",NA,NA,"Caramba",NA,"9","30",NA,NA,NA,NA,"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Phil Wehrheim","18",NA,NA,"USA 12",NA,"1","44",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"John Podmajersky","19",NA,NA,"USA 1310",NA,"33","12",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Michael Gavin","20",NA,NA,"Clean Execution",NA,"13","32",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Chuck Poindexter","21",NA,NA,"USA 1341",NA,"30","19",NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Craig Mense","22",NA,NA,"USA 1280",NA,"31","21",NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"James McHugh","23",NA,NA,"Anam Chara",NA,"16","37",NA,NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUI 1187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Gary Gilbert","24",NA,NA,"Annie",NA,"22","31",NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAH 1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"PJ Keenan","25",NA,NA,"Trankeylo",NA,"26","28",NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Henry Demone","26",NA,NA,"Bella Rena",NA,"19","36",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN 1327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Bruce Burton","27",NA,NA,"Firing Line",NA,"32","23",NA,NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Rick Kaiser","28",NA,NA,"Julia",NA,"28","27",NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jeffrey Siegal","29",NA,NA,"USA 1296",NA,"4","52 bfd",NA,NA,NA,NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jeff Nehms","30",NA,NA,"Nemesis",NA,"39","18",NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Chris Lanza","31",NA,NA,"Vertigo",NA,"18","39",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jerry O'Brien","32",NA,NA,"Wayward",NA,"37","22",NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN 1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Scott Piper","33",NA,NA,"Pipe Dream XVI",NA,"35","25",NA,NA,NA,NA,"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Alan Kelly","34",NA,NA,"Playmaker",NA,"52 ocs","10",NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"usa 1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Steve Horwitz","35",NA,NA,"Widespread Panic",NA,"41","24",NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Kinney / Bischoff","36",NA,NA,"KGB",NA,"25","40",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Hele / Mills","37",NA,NA,"USA 1199",NA,"36","33",NA,NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Buddy Cribb","38",NA,NA,"Victory",NA,"24","47",NA,NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jerry Wendt","39",NA,NA,"CAN 968",NA,"45","26",NA,NA,NA,NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN 968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Schneibner / Norsworthy","40",NA,NA,"Trixie Blue",NA,"42","29",NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Bryon Ehrhart","41",NA,NA,"Lucky",NA,"27","45",NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Toso / Naylon","42",NA,NA,"Hat Trick",NA,"38","35",NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jim Cunningham","43",NA,NA,"USA 1402",NA,"34","43",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Robert Burgess","44",NA,NA,"Jester",NA,"44","34",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Kevin Grainger","45",NA,NA,"Gumption",NA,"40","38",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Scott Kaufman","46",NA,NA,"America Jane II",NA,"43","42",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Jonah Pruitt III","47",NA,NA,"Jeremiah",NA,"46","41",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Bruce Avery","48",NA,NA,"Skye",NA,"47","46",NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Mauricio Verdier","49",NA,NA,"Morena Linda",NA,"48","48",NA,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAN 1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Patricia Stadel","50",NA,NA,"Crapshoot",NA,"49","49",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","2012","http://www.etchellsfleet20.org/results/2012/2012Doren.html","Sid Doren Memorial",NA,NA,NA,"Hodgson / Bourke","51",NA,NA,"John Deere",NA,"50","50",NA,NA,NA,NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA 1094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
