"","competitorID","regattaID","day","rating"
"7012","131","61",61,3038.37373653658
"7013","131","Initial Value",0,1000
"7014","162","50",50,-4181.73333170237
"7015","162","Initial Value",0,1000
"7016","113","50",50,2450.89175380225
"7017","113","Initial Value",0,1000
"7018","155","50",50,2454.85340266993
"7019","155","Initial Value",0,1000
"7020","17","50",50,1502.743684398
"7021","17","Initial Value",0,1000
"7022","364","50",50,1896.91974958709
"7023","364","Initial Value",0,1000
"7024","201","50",50,894.603463122865
"7025","201","Initial Value",0,1000
"7026","192","50",50,2862.7315032739
"7027","192","Initial Value",0,1000
"7028","374","50",50,273.73313114196
"7029","374","Initial Value",0,1000
"7030","39","50",50,-652.006945257342
"7031","39","Initial Value",0,1000
"7032","239","Initial Value",0,1000
"7033","135","50",50,3033.90801713436
"7034","135","Initial Value",0,1000
"7035","208","50",50,1968.17821917127
"7036","208","Initial Value",0,1000
"7037","203","50",50,-508.289343067622
"7038","203","Initial Value",0,1000
"7039","45","50",50,2306.19480504731
"7040","45","Initial Value",0,1000
"7041","288","50",50,-1810.59602385602
"7042","288","Initial Value",0,1000
"7043","49","50",50,2655.24303363156
"7044","49","Initial Value",0,1000
"7045","348","50",50,2245.50944203239
"7046","348","Initial Value",0,1000
"7047","300","50",50,2008.11787477757
"7048","300","Initial Value",0,1000
"7049","207","49",49,2231.24347676922
"7050","207","Initial Value",0,1000
"7051","148","Initial Value",0,1000
"7052","66","51",51,1163.60956874141
"7053","88","51",51,2671.24795623002
"7054","82","51",51,8522.92265428564
"7055","140","51",51,4802.53157934846
"7056","206","51",51,1157.51167170172
"7057","247","51",51,2928.80745798435
"7058","109","51",51,2368.18302289824
"7059","104","51",51,3194.66626925785
"7060","156","51",51,3125.95394483185
"7061","311","51",51,4971.2387772143
"7062","50","51",51,-172.621058981299
"7063","242","51",51,5869.62479022402
"7064","233","51",51,-1680.10498308454
"7065","237","51",51,3290.4076659665
"7066","177","51",51,2740.74211919333
"7067","252","51",51,2692.52009143455
"7068","275","51",51,2247.7013483604
"7069","152","51",51,4164.00861031103
"7070","99","51",51,2903.26868284914
"7071","127","51",51,5214.47742521733
"7072","363","51",51,3901.3836316777
"7073","53","51",51,6254.33044390096
"7074","227","51",51,4807.32732316588
"7075","136","51",51,4615.94691579805
"7076","297","51",51,184.553539589317
"7077","122","51",51,4175.29980735535
"7078","276","51",51,1995.7504417648
"7079","57","51",51,399.287251368644
"7080","64","51",51,6201.76919814918
"7081","298","51",51,2942.78766066946
"7082","72","51",51,2957.36434380936
"7083","111","51",51,1477.46988480743
"7084","141","51",51,-1604.41751763969
"7085","35","51",51,393.89406302969
"7086","86","51",51,3365.49352774918
"7087","174","51",51,-1473.53584505303
"7088","110","51",51,-2269.64046107409
"7089","369","51",51,1984.01808747241
"7090","367","51",51,5982.00283515412
"7091","131","51",51,-2995.84916308398
"7092","162","51",51,3441.87365139766
"7093","113","51",51,-1618.15105322624
"7094","155","51",51,-3071.40263034178
"7095","17","51",51,-1141.89649097785
"7096","364","51",51,149.070026627022
"7097","201","51",51,177.94343760406
"7098","192","51",51,-57.2064041042036
"7099","374","51",51,6615.76977857811
"7100","39","51",51,1746.09007739741
"7101","239","51",51,3375.21864748274
"7102","135","51",51,-5131.49190620488
"7103","208","51",51,-2938.97839142641
"7104","203","51",51,1344.32762975352
"7105","45","51",51,-868.109780501243
"7106","288","51",51,-467.128896829776
"7107","49","51",51,-2125.17162167437
"7108","348","51",51,-996.241089549536
"7109","300","51",51,-4351.22700324224
"7110","207","51",51,-3259.30081407147
"7111","148","51",51,-1046.80250711528
"7112","66","51",51,5703.49107397893
"7113","88","51",51,4192.64707178327
"7114","82","51",51,6086.9271598876
"7115","140","51",51,2136.9180830246
"7116","206","51",51,4076.81670144616
"7117","247","51",51,5773.55564212772
"7118","109","51",51,6778.52247406902
"7119","104","51",51,1229.62563300672
"7120","156","51",51,5589.41255002583
"7121","311","51",51,788.669088196518
"7122","50","51",51,2933.94323065093
"7123","242","51",51,2814.1537330608
"7124","233","51",51,3102.70489931855
"7125","237","51",51,5868.03720766885
"7126","177","51",51,-668.819569481871
"7127","252","51",51,-785.034030455789
"7128","275","51",51,3085.82685745275
"7129","152","51",51,2130.94883188704
"7130","99","51",51,5199.06053420367
"7131","127","51",51,2141.45003340385
"7132","363","51",51,3492.7393220567
"7133","53","51",51,2405.79067724483
"7134","227","51",51,4269.13037098971
"7135","136","51",51,1562.74792316298
"7136","297","51",51,514.265741445668
"7137","122","51",51,743.573016820972
"7138","276","51",51,1149.54486331748
"7139","57","51",51,3434.22943727154
"7140","64","51",51,1657.25960606685
"7141","298","51",51,467.760495100445
"7142","72","51",51,549.287576759136
"7143","111","51",51,3004.04059229795
"7144","141","51",51,1939.88786000345
"7145","35","51",51,67.0381229209026
"7146","86","51",51,976.178255297999
"7147","174","51",51,-876.592112584887
"7148","110","51",51,2571.88149109135
"7149","369","51",51,2627.72602174255
"7150","367","51",51,1308.088424976
"7151","131","51",51,1784.65007517151
"7152","162","51",51,1774.97663967209
"7153","113","51",51,1511.24110992475
"7154","155","51",51,-104.774541683792
"7155","17","51",51,-1762.51632946644
"7156","364","51",51,924.969407922538
"7157","201","51",51,-2322.84546511292
"7158","192","51",51,3946.89227334535
"7159","374","51",51,1793.06517123594
"7160","39","51",51,-1178.11994852272
"7161","239","51",51,-461.313237831525
"7162","135","51",51,-1899.826035978
"7163","208","51",51,-1586.15357194281
"7164","203","51",51,-1529.43892284006
"7165","45","51",51,1380.01249669511
"7166","288","51",51,-2172.73016276414
"7167","49","51",51,1677.82554043808
"7168","348","51",51,1204.81053626968
"7169","300","51",51,-3761.5731444676
"7170","207","51",51,-1035.33097844948
"7171","148","51",51,-2978.13758068206
"7172","66","51",51,3774.19984454916
"7173","88","51",51,2088.26321831614
"7174","82","51",51,3966.84113625017
"7175","140","51",51,2586.23921265218
"7176","206","51",51,1546.53590065709
"7177","247","51",51,4719.73465206432
"7178","109","51",51,5314.79693942017
"7179","104","51",51,2637.84822495691
"7180","156","51",51,4800.21923513806
"7181","311","51",51,3398.54951991722
"7182","50","51",51,500.077723750292
"7183","242","51",51,2435.57062641417
"7184","233","51",51,218.482332839892
"7185","237","51",51,5246.95351424498
"7186","177","51",51,1013.22603580771
"7187","252","51",51,974.918793446147
