"","name","regatta_id","day","url","year"
"19678","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19679","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19680","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19681","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19682","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19683","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19684","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19685","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19686","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19687","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19688","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19689","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19690","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19691","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19692","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19693","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19694","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19695","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19696","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19697","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19698","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19699","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19700","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19701","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19702","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19703","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19704","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19705","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19706","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19707","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19708","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19709","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19710","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19711","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19712","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19713","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19714","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19715","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19716","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19717","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19718","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19719","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19720","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19721","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19722","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
"19723","Coral Reef Cup",37,37,"http://www.etchellsfleet20.org/results/2011/2011CRC.html",2011
